,bizesNm,indsLclsNm,indsSclsNm,rdnmAdr,lon,lat
220,뉴타운흑석공인중개사사무소,부동산,부동산중개,서울특별시 동작구 흑석로 110-1,126.961423967931,37.5082984040652
221,멘탈휘트니스센타,스포츠,헬스클럽,서울특별시 동작구 서달로 91,126.959357798934,37.5015133391231
222,삼백돈돈가츠,음식,돈가스전문점,서울특별시 동작구 흑석로9길 11,126.959464764216,37.5076594375032
223,아크로홍익공인중개사사무소,부동산,부동산중개,서울특별시 동작구 현충로 52,126.962141614559,37.509566180292
224,"오늘,우리",음식,한식/백반/한정식,서울특별시 동작구 서달로14길 38,126.964853340167,37.5073193325458
225,소리기획,생활서비스,인쇄종합,서울특별시 동작구 현충로14길 19,126.96925591594,37.505474638783
226,뉴욕쟁이디저트,음식,한식/백반/한정식,서울특별시 동작구 흑석로 110-1,126.961423967931,37.5082984040652
227,YS푸드,음식,정통양식/경양식,서울특별시 동작구 서달로10길 71,126.963216108758,37.5038449434656
228,쥬니오케이터링,음식,한식/백반/한정식,서울특별시 동작구 현충로 158,126.970817051987,37.5054522091466
229,세븐스타당구장,관광/여가/오락,당구장,서울특별시 동작구 흑석로 94,126.95996799772,37.507258397524
230,미르보드게임,음식,커피전문점/카페/다방,서울특별시 동작구 흑석로 81-6,126.958633133848,37.5072736680678
231,아지트,음식,한식/백반/한정식,서울특별시 동작구 서달로15길 13,126.962372959121,37.5083788283446
232,짬뽕할매포차,음식,소주방/포장마차,서울특별시 동작구 서달로12가길 13,126.96265156349,37.5062277680721
233,카페,음식,한식/백반/한정식,서울특별시 동작구 현충로14길 2,126.96851314599,37.5060268058027
234,고봉삼계탕,음식,삼계탕전문,서울특별시 동작구 서달로 166,126.962867989193,37.5077524416612
235,초반식당,음식,한식/백반/한정식,서울특별시 동작구 흑석로 111,126.961114618818,37.5085840192783
236,롤링핀,음식,제과점,서울특별시 동작구 흑석로 109-2,126.961162353708,37.5084042293469
237,알프스,음식,한식/백반/한정식,서울특별시 동작구 서달로14길 24-1,126.964294332202,37.5076658415137
238,흑석181,음식,호프/맥주,서울특별시 동작구 서달로15길 23,126.961636350325,37.5084804810606
239,진상천,음식,중국음식/중국집,서울특별시 동작구 흑석로 101-7,126.960737467809,37.5080490827053
240,카페,음식,한식/백반/한정식,서울특별시 동작구 현충로 106,126.965146012667,37.5074210124588
